anchor_key_slp1	dcs_lemma_id	dcs_lemma_iast	tier	evidence_count
kandarpa	1668	kandarpā	relaxed	1
kanduka	203095	kaṇḍūka	relaxed	2
kanyakA	209470	kanyaka	relaxed	1
kapa	13685	kāpā	relaxed	1
kaparda	209270	kapardā	relaxed	1
kapiYjala	1938	kapiñjalā	relaxed	1
kapiYjala	13696	kāpiñjala	relaxed	3
kapota	13736	kāpota	relaxed	7
kapota	13737	kāpota	relaxed	3
kapota	13739	kāpota	relaxed	5
kapota	224695	kāpotā	relaxed	3
karI	14103	kārī	relaxed	3
karI	14144	kāri	relaxed	1
karIra	2588	karīrā	relaxed	4
karRikA	12106	karṇika	relaxed	1
karRikA	12107	karṇika	relaxed	6
karRikA	12108	karṇika	relaxed	2
karaRqa	14168	kāraṇḍa	relaxed	7
karaRqa	201813	karaṇḍā	relaxed	2
karaRqaka	200838	kāraṇḍaka	relaxed	1
karamBa	2539	karambhā	relaxed	2
karamBa	14175	kārambhā	relaxed	4
karawa	2555	karāṭa	relaxed	1
karburA	12230	karbura	relaxed	26
karburA	12231	karbura	relaxed	3
karburA	12234	karbura	relaxed	3
karburA	12238	karbūra	relaxed	1
kardama	14280	kārdama	relaxed	2
karkaSa	2715	karkaśā	relaxed	2
karkaSa	173725	kārkaśa	relaxed	1
karkara	213560	karkarā	relaxed	1
karkawa	2657	karkaṭā	relaxed	1
karkawa	166994	kārkaṭa	relaxed	2
karkawaka	212121	kārkaṭaka	relaxed	1
karki	219972	karkī	relaxed	5
karkowa	14239	kārkoṭa	relaxed	4
karkowaka	14241	kārkoṭaka	relaxed	4
karmukin	14318	kārmukin	relaxed	2
karowi	213669	karoti	relaxed	3
karpUra	12204	karpūrā	relaxed	1
karpaRa	14286	kārpāṇa	relaxed	1
karpara	207345	kārpara	relaxed	1
karta	14252	kārta	relaxed	1
karta	14253	kārta	relaxed	3
kartari	12139	kartarī	relaxed	29
karuRa	2606	karuṇā	relaxed	169
karza	22541	kārśa	relaxed	2
karza	209775	kārṣa	relaxed	1
karzaka	22550	kārṣaka	relaxed	2
karzaka	205505	kārṣaka	relaxed	1
karzay	157692	karśay	relaxed	217
karzin	206326	karśin	relaxed	6
katTana	1284	katthanā	relaxed	2
kaw	1263	kat	relaxed	1
kaw	214744	kat	relaxed	1
kawaka	1259	kataka	relaxed	47
kawuka	854	kaṭukā	relaxed	98
kazaRa	13057	kasana	relaxed	3
kazaRa	13058	kasanā	relaxed	2
kazaRa	225425	kaśana	relaxed	1
kerala	209815	keralā	relaxed	2
kesara	4669	kesarā	relaxed	1
kesarin	4689	keśarin	relaxed	1
ketana	208632	ketanā	relaxed	3
kf	215578	kṝ	relaxed	1
kfSa	176545	kṛśā	relaxed	2
kfSana	4039	kṛṣāṇa	relaxed	5
kfkara	3800	kṛkarā	relaxed	1
kfmi	3989	kṛmī	relaxed	2
kfpA	3895	kṛpa	relaxed	520
kfsara	4372	kṛsarā	relaxed	23
kftrima	3769	kṛtrimā	relaxed	1
kfzwi	173654	kṛṣṭī	relaxed	26
ki	213543	kī	relaxed	3
kinASa	23595	kīnāśa	relaxed	33
kirAwa	23457	kirāta	relaxed	115
kiraRa	23446	kiraṇā	relaxed	1
kiwi	224792	kiti	relaxed	1
klam	169342	klāṃ	relaxed	1
koTa	4925	koṭha	relaxed	44
koka	4805	kokā	relaxed	1
kokila	4831	kokilā	relaxed	30
kola	5020	kolā	relaxed	6
kopana	4981	kopanā	relaxed	1
kowara	4875	koṭarā	relaxed	1
krAnta	134102	krāntā	relaxed	2
krOYca	134683	krauñcā	relaxed	1
krUra	134665	krūrā	relaxed	2
krakaca	134073	krakacā	relaxed	2
kram	203939	krāṃ	relaxed	2
kramaRa	133777	krāmaṇa	relaxed	225
kramaRa	208735	krāmaṇa	relaxed	2
kramika	172476	krāmika	relaxed	1
kramika	203582	krāmikā	relaxed	1
kroDa	134153	krodhā	relaxed	6
kroDana	134639	krodhanā	relaxed	2
kroSana	134652	krośanā	relaxed	1
kuNkuma	174435	kuṅkumā	relaxed	1
kuRqala	24321	kuṇḍalā	relaxed	1
kuSa	2963	kuśā	relaxed	9
kuSa	213386	kuṣa	relaxed	1
kuTa	24186	kuṭha	relaxed	1
kuWArika	24193	kuṭhārikā	relaxed	6
kuYjara	24063	kuñjarā	relaxed	6
kubja	24483	kubjā	relaxed	3
kucara	216957	kucarā	relaxed	1
kucela	23710	kucelā	relaxed	4
kuhU	3219	kuhu	relaxed	3
kuhU	3220	kuhu	relaxed	1
kuhaka	3188	kuhakā	relaxed	2
kulAla	222061	kulala	relaxed	1
kulIra	211284	kulīrā	relaxed	1
kuliSa	2897	kulīśa	relaxed	1
kulika	221725	kulikā	relaxed	1
kumBI	224305	kumbhi	relaxed	1
kumBa	24609	kumbhā	relaxed	1
kumBikA	24679	kumbhīka	relaxed	9
kumBikA	24680	kumbhīkā	relaxed	16
kumuda	24576	kumudā	relaxed	17
kupuruza	212828	kupūruṣa	relaxed	1
kuqmala	175731	kuḍmalā	relaxed	1
kurkura	3358	kūrkura	relaxed	2
kusIda	3098	kusida	relaxed	1
kusIdin	3059	kuṣīdin	relaxed	1
kusumBa	3060	kuṣumbha	relaxed	1
kutsana	24366	kutsanā	relaxed	2
kuwIra	24101	kuṭira	relaxed	3
kuwila	24104	kuṭilā	relaxed	2
kuwumba	166392	kutumbā	relaxed	1
kvARa	134296	kvaṇa	relaxed	5
kvaTana	222015	kvāthana	relaxed	1
kzA	214961	ksa	relaxed	2
kzA	215302	kṣa	relaxed	1
kzA	222678	kśā	relaxed	3
kzIra	135497	kṣīrā	relaxed	3
kzRu	213105	ksnu	relaxed	2
kzaRika	135365	kṣaṇikā	relaxed	1
kzapaRa	135398	kṣapaṇā	relaxed	1
kzapaRa	169692	kṣāpaṇa	relaxed	1
kzatriya	135380	kṣatriyā	relaxed	83
kzayitA	134617	kṣayita	relaxed	6
kzema	135608	kṣemā	relaxed	2
kzemya	135624	kṣemyā	relaxed	2
kzipA	135471	kṣipa	relaxed	1
kzipra	198599	kṣiprā	relaxed	1
kzoRi	135634	kṣoṇī	relaxed	33
kzudra	135532	kṣudrā	relaxed	27
kzudraka	169137	kṣudrakā	relaxed	1
kzupa	135551	kṣupā	relaxed	1
kzurika	135571	kṣurikā	relaxed	7
lABa	215029	labha	relaxed	2
lAlA	80983	lala	relaxed	3
lAlay	217656	lālāy	relaxed	1
lAsa	81230	lasa	relaxed	1
lAsa	81231	lasa	relaxed	1
lAsa	215510	laṣa	relaxed	2
lAvaRya	206258	lāvaṇyā	relaxed	1
lAvaka	81132	lavaka	relaxed	1
lI	215268	li	relaxed	1
lIna	209295	līnā	relaxed	1
lOha	67477	lauhā	relaxed	3
lUna	201306	luṇa	relaxed	3
lakzaRa	80303	lakṣaṇā	relaxed	20
lakzaRa	81278	lākṣaṇa	relaxed	1
lakzmaRa	80321	lakṣmaṇā	relaxed	43
lalAwa	81414	lālāṭa	relaxed	7
lalita	81002	lalitā	relaxed	38
lamba	80973	lambā	relaxed	23
lapana	213182	lāpana	relaxed	1
lapita	80844	lapitā	relaxed	7
laya	81408	lāya	relaxed	2
lelihAna	81691	lelihānā	relaxed	2
loBa	222045	lobhā	relaxed	1
loBaniya	205684	lobhanīyā	relaxed	3
lohita	67335	lohitā	relaxed	7
lola	81910	lolā	relaxed	4
luRWaka	81824	luṇṭhāka	relaxed	1
mADavI	78766	mādhavi	relaxed	1
mADvI	198899	madhvī	relaxed	1
mANgalika	78408	māṅgalikā	relaxed	1
mAdaka	26888	maḍaka	relaxed	2
mAhArAjya	77500	mahārājya	relaxed	3
mAhArAzwra	77508	mahārāṣṭra	relaxed	6
mAhAtmika	170045	mahātmika	relaxed	1
mAheya	225255	maheya	relaxed	1
mAhizika	224281	mahiṣikā	relaxed	1
mAhizmati	78070	mahiṣmatī	relaxed	1
mAhizmati	132972	māhiṣmatī	relaxed	27
mAlatI	79528	mālati	relaxed	1
mAlika	79460	mālikā	relaxed	33
mAlya	79514	mālyā	relaxed	1
mAm	169801	maṃ	relaxed	5
mAnasa	36112	manasa	relaxed	1
mAnasa	36113	manasa	relaxed	4
mAnin	215457	manin	relaxed	1
mAntrika	219622	mantrika	relaxed	9
mAnuzyaka	211621	manuṣyaka	relaxed	3
mApanA	79082	māpana	relaxed	4
mArI	79220	māri	relaxed	1
mArjana	79372	mārjanā	relaxed	1
mArjay	167795	marjay	relaxed	21
mArtaRqa	79417	mārtāṇḍa	relaxed	11
mAruti	79250	mārutī	relaxed	2
mAs	214805	maś	relaxed	1
mAs	215656	mas	relaxed	1
mAsika	132885	māṣika	relaxed	5
mAsya	133174	māṣya	relaxed	1
mAtali	222470	mātalī	relaxed	9
mAtsarya	174928	matsarya	relaxed	1
mAtuluNga	78545	mātuluṅgā	relaxed	10
mAyika	212879	mayikā	relaxed	2
mAyu	36830	mayu	relaxed	6
mIlana	133164	milana	relaxed	8
mIna	215118	mīnā	relaxed	1
mUlika	137573	mūlikā	relaxed	43
mUrDanya	137541	mūrdhanyā	relaxed	2
mUzI	226406	muṣi	relaxed	1
mUza	136263	muṣā	relaxed	1
mUza	136588	mūṣā	relaxed	946
mUza	213391	muṣa	relaxed	2
mUzika	136605	mūṣikā	relaxed	58
mUzika	219107	muṣika	relaxed	1
maDUka	78803	mādhuka	relaxed	4
maDUka	78804	mādhuka	relaxed	1
maDUka	78813	mādhūka	relaxed	9
maDUka	78814	mādhūka	relaxed	1
maDUka	163724	madhuka	relaxed	4
maDUka	166880	madhuka	relaxed	386
maDUka	166955	madhukā	relaxed	2
maDUka	216583	māḍhukā	relaxed	2
maDula	35777	madhūla	relaxed	2
maDura	35706	madhurā	relaxed	26
maDura	78806	mādhura	relaxed	2
maGavAn	169385	maghavan	relaxed	410
maGavAn	218742	maghavan	relaxed	229
maNgala	26623	maṅgalā	relaxed	18
maRi	78926	mānī	relaxed	1
maRi	201590	maṇī	relaxed	1
maRqUka	78505	māṇḍūka	relaxed	1
maRqUka	170365	māṇḍūka	relaxed	2
maRqUka	225134	māṇḍuka	relaxed	1
maRqala	27080	maṇḍalā	relaxed	1
maWI	214834	mathi	relaxed	1
maWara	78436	māṭhara	relaxed	6
maYjula	26859	mañjulā	relaxed	2
madAlasa	27378	madālasā	relaxed	4
mada	78442	māḍa	relaxed	4
mada	78682	māda	relaxed	2
mada	205464	madā	relaxed	3
madikA	211316	mādikā	relaxed	1
madin	78696	mādin	relaxed	3
madotkawa	27386	madotkaṭā	relaxed	5
madra	35400	madrā	relaxed	1
madra	78706	mādra	relaxed	1
madraka	216865	madrakā	relaxed	1
mahASana	77781	mahāsana	relaxed	1
mahAnasa	77068	mahānāsa	relaxed	4
mahAnasa	132951	māhānasa	relaxed	1
mahArRava	204589	mahārṇavā	relaxed	1
maheSa	133198	māheśa	relaxed	1
maheSa	199046	māheśa	relaxed	5
mahimaya	78115	mahīmaya	relaxed	1
mahiza	133205	māhiṣa	relaxed	115
mahiza	133206	māhiṣa	relaxed	1
mahiza	133207	māhiṣa	relaxed	3
mahodaya	77946	mahodayā	relaxed	3
makara	26460	makāra	relaxed	53
makara	78336	mākara	relaxed	1
makzU	26546	makṣu	relaxed	1
malaya	79539	mālaya	relaxed	1
mallI	37351	malli	relaxed	1
mallI	37352	malli	relaxed	8
malla	37360	mallā	relaxed	1
mallikA	37418	mallika	relaxed	1
man	213585	māṅ	relaxed	5
man	215279	mān	relaxed	1
manTAna	36569	manthana	relaxed	1
manTAna	36571	manthana	relaxed	35
manTara	36594	mantharā	relaxed	33
manay	157957	mānay	relaxed	329
manay	176706	manāy	relaxed	3
mandodarI	217104	maṇḍodarī	relaxed	1
mandu	27123	maṇḍu	relaxed	2
manmaTa	36765	manmathā	relaxed	2
mantra	79043	māntra	relaxed	7
manyA	36789	manya	relaxed	2
manyA	78921	mānya	relaxed	1
manyA	78922	mānya	relaxed	8
manyA	226229	manya	relaxed	1
marIci	79243	mārīci	relaxed	6
marIcikA	36961	marīcika	relaxed	7
marIcikA	79236	māricika	relaxed	1
marIcikA	168721	maricikā	relaxed	1
marSa	37205	marṣa	relaxed	1
marSa	79442	mārṣa	relaxed	54
maraka	79215	māraka	relaxed	28
maraka	79216	māraka	relaxed	16
maraka	206842	māraka	relaxed	2
maraka	207369	māraka	relaxed	1
marda	207387	mārda	relaxed	3
marica	36942	marīca	relaxed	14
marica	36943	marīca	relaxed	13
marica	79235	mārica	relaxed	2
marica	79239	mārīca	relaxed	2
marica	79240	mārīca	relaxed	105
marka	79274	mārka	relaxed	2
markaRqeya	79282	mārkaṇḍeya	relaxed	671
markaRqeya	79284	mārkaṇḍeya	relaxed	6
martya	79425	mārtya	relaxed	1
marya	37190	maryā	relaxed	2
masAra	132932	māsara	relaxed	23
masIna	132929	māsīna	relaxed	2
masIna	133172	māṣīṇa	relaxed	1
mat	215868	maṭ	relaxed	1
mata	78626	mātā	relaxed	238
matsya	27174	matsyā	relaxed	1
matsya	78666	mātsya	relaxed	17
matsya	78667	mātsya	relaxed	6
matsya	78668	mātsya	relaxed	8
matta	174312	mattā	relaxed	3
mayi	36821	mayī	relaxed	1
mayoBava	79191	māyobhava	relaxed	5
meDya	72103	medhyā	relaxed	19
meGa	208635	meghā	relaxed	1
meKalA	137745	mekhala	relaxed	7
meKalA	137746	mekhala	relaxed	2
meTi	137357	methī	relaxed	25
meda	137799	medā	relaxed	75
medura	72052	medurā	relaxed	1
mehanA	72219	mehana	relaxed	50
mehanA	72220	mehana	relaxed	1
mekala	137741	mekalā	relaxed	1
melaka	204479	melakā	relaxed	1
menA	72112	mena	relaxed	1
meza	72183	meṣā	relaxed	1
mfgArI	136989	mṛgāri	relaxed	4
mfga	137626	mṛgā	relaxed	2
mfgavya	215430	mṛgavyā	relaxed	15
mfgayA	137675	mṛgaya	relaxed	3
mfqa	137107	mṛdā	relaxed	7
mfqa	137691	mṛḍā	relaxed	2
mfqa	213384	mṛda	relaxed	1
mfqa	219004	mṛda	relaxed	1
mfta	207180	mṛtā	relaxed	1
mftsna	137098	mṛtsnā	relaxed	51
miSraRa	201717	miśraṇā	relaxed	1
miSraka	215114	miśrakā	relaxed	5
mitra	135841	mitrā	relaxed	5
moGa	72400	moghā	relaxed	4
moda	72452	modā	relaxed	3
modaka	209780	modāka	relaxed	1
moha	209276	mohā	relaxed	2
mohana	72536	mohanā	relaxed	2
muKya	136863	mukhyā	relaxed	1
mudita	137412	muditā	relaxed	7
mugDa	137497	mugdhā	relaxed	2
muhUrta	137507	muhūrtā	relaxed	10
mukuwa	136815	mukuṭā	relaxed	2
mumUrzA	174994	mumūrṣa	relaxed	1
mumUrzu	174233	mumurṣu	relaxed	1
muraja	137449	murajā	relaxed	2
murmura	137470	murmurā	relaxed	1
musala	176505	muśala	relaxed	4
nABAga	208685	nabhaga	relaxed	3
nAD	219316	nadh	relaxed	1
nASay	218790	naśāy	relaxed	1
nATa	225960	nāthā	relaxed	1
nAdya	43832	naḍyā	relaxed	1
nAdya	207363	nadya	relaxed	1
nAka	43488	naka	relaxed	2
nAlI	44429	nalī	relaxed	4
nAmagraha	33539	nāmagrāha	relaxed	12
nArI	44243	narī	relaxed	12
nArada	201107	narāda	relaxed	1
nAsikA	33871	nāsika	relaxed	2
nAvAja	44498	navaja	relaxed	1
nAvanIta	44512	navanīta	relaxed	186
nAvanIta	169053	navanītā	relaxed	2
nAya	44181	naya	relaxed	223
nAyaka	44209	nayaka	relaxed	1
nEmizIya	224650	naimiśīya	relaxed	2
nIca	28559	nīcā	relaxed	21
nIca	218663	nīcā	relaxed	1
nIhAra	28457	nihāra	relaxed	5
nIla	28609	nīlā	relaxed	18
nIrada	214525	nirādā	relaxed	2
nIrava	34091	nirava	relaxed	1
nIruj	174988	niruj	relaxed	1
nIruj	203098	niruj	relaxed	2
nIzah	28523	nīṣāh	relaxed	1
nagADipa	33163	nāgādhipa	relaxed	1
nageSvara	33185	nāgeśvara	relaxed	1
nageSvara	33187	nāgeśvara	relaxed	1
nagodara	33190	nāgodara	relaxed	5
nahi	171719	nāhī	relaxed	2
nahuza	33896	nāhuṣa	relaxed	5
nahuza	33898	nāhuṣa	relaxed	77
nakra	43536	nakrā	relaxed	1
nakta	43508	naktā	relaxed	2
nakula	33003	nākula	relaxed	4
nakula	33004	nākula	relaxed	1
nakzatriya	220950	nakṣatriyā	relaxed	1
nakzatriya	223608	nakṣatrīya	relaxed	1
nalinI	33788	nālinī	relaxed	3
nam	212982	nāṃ	relaxed	3
nam	212983	ṇāṃ	relaxed	1
nam	213679	nām	relaxed	3
namra	44160	namrā	relaxed	1
nanda	43927	nandā	relaxed	33
nandinI	173551	nāndini	relaxed	1
naqaka	217842	nādaka	relaxed	1
narya	33704	nārya	relaxed	1
navAkzara	204461	navakṣāra	relaxed	1
navana	33815	nāvana	relaxed	79
navatA	44658	navata	relaxed	2
nfpAtmajA	28971	nṛpātmaja	relaxed	2
niDi	222715	nidhī	relaxed	6
niGAta	207260	nighaṭa	relaxed	1
niH	219861	nih	relaxed	2
niHsAra	33972	niḥsārā	relaxed	2
niHsAra	34738	niḥsara	relaxed	2
niHsTA	161237	niḥṣṭhā	relaxed	24
niHsU	161235	niḥṣū	relaxed	1
niHsic	161233	niḥṣic	relaxed	7
niHzWiv	176803	niḥṣṭhīv	relaxed	11
niHzpanda	33989	niḥspanda	relaxed	4
niSAdi	28228	niṣādī	relaxed	15
niSamay	170712	niśāmay	relaxed	447
niScala	34533	niścalā	relaxed	4
niSitA	28167	niśita	relaxed	2
niSitA	28277	niṣita	relaxed	2
niSumBa	171903	nisumbha	relaxed	2
niSvAsita	28206	niśvasita	relaxed	3
nici	175602	nīcī	relaxed	2
nicira	216949	nicīrā	relaxed	1
nidarSana	35132	nidarśanā	relaxed	1
nifGaRwa	221977	nirghaṇṭa	relaxed	1
nikazaRa	223423	nikāśana	relaxed	1
nikvaRa	169445	nikvāṇa	relaxed	1
nilaya	27989	nilāya	relaxed	3
nimIla	27500	nimīlā	relaxed	1
nimil	161336	nimīl	relaxed	33
ninI	215369	ṇini	relaxed	5
ninadita	35177	ninādita	relaxed	1
ninartiza	35181	ninartiṣā	relaxed	1
nindA	215500	ninda	relaxed	1
nipatay	161309	nipātay	relaxed	396
nirASatA	174363	nīrasatā	relaxed	1
nirAgAra	218057	niragāra	relaxed	1
nirAkAra	199940	nirākara	relaxed	1
nirAlamba	168478	nirālambā	relaxed	1
nirBara	176047	nirbhāra	relaxed	11
nirIksaka	27650	nirīkṣaka	relaxed	2
nirJara	163688	nirjharā	relaxed	1
nirUpaRa	27687	nirūpaṇā	relaxed	1
niraYjana	34022	nirañjanā	relaxed	2
nirahaṁkriyA	171517	nirahaṃkriya	relaxed	2
niras	222890	niraś	relaxed	1
nirasana	34108	niraśana	relaxed	1
nirasana	172934	nirāsana	relaxed	2
nirasana	217637	nīraśana	relaxed	1
nirastra	209071	nīrāṣṭra	relaxed	1
niraya	34159	nirāya	relaxed	1
nirazwa	27621	nirasta	relaxed	2
nirbIja	34343	nirbījā	relaxed	2
nirhAra	208156	nirhara	relaxed	1
nirhrAda	217913	nirhrādā	relaxed	1
niri	161364	nirī	relaxed	4
nirudaka	200269	nirūdaka	relaxed	2
nirupaDi	34244	nirupādhi	relaxed	8
nirupama	203298	nirūpama	relaxed	1
niruzman	199149	nirūṣman	relaxed	6
nirvARa	34436	nirvana	relaxed	1
nirvac	34446	nirvāc	relaxed	1
nirveSa	216710	nirveṣa	relaxed	2
nirveSa	224435	nirveṣa	relaxed	5
nirviza	34480	nirviṣā	relaxed	4
nisaYj	161503	niṣañj	relaxed	12
nisic	161506	niṣic	relaxed	111
nistAra	214534	nistara	relaxed	1
nistaray	161539	nistāray	relaxed	4
nisvapay	223181	niṣvāpay	relaxed	1
nisyandin	223915	niṣyandin	relaxed	1
nitya	35024	nityā	relaxed	3
nivAsa	28032	nivāśa	relaxed	1
nivaha	28022	nivāha	relaxed	2
nivaha	28520	nīvāha	relaxed	1
niyAmaka	205572	niyamaka	relaxed	1
niyamana	172116	niyāmana	relaxed	10
niyantraRa	167377	niyantraṇā	relaxed	3
niyati	27562	niyatī	relaxed	1
nizAda	28221	niṣada	relaxed	1
nizPala	34675	niṣphalā	relaxed	1
nizkAraRa	209874	niṣkaraṇa	relaxed	1
nizkAsa	28292	niṣkāśa	relaxed	1
nizkAsa	28295	niṣkāṣa	relaxed	10
nizkAsana	176748	niṣkāśana	relaxed	1
nizkAsana	221881	niṣkasana	relaxed	2
nizkala	34563	niṣkalā	relaxed	1
nizkrAmya	221992	niṣkramya	relaxed	1
nizkrama	174154	niṣkrāma	relaxed	4
nizpaday	161527	niṣpāday	relaxed	52
nizpratIkAra	200900	niṣpratīkara	relaxed	1
nizpratIkAra	210695	niṣpratikāra	relaxed	2
nizwya	28344	niṣṭyā	relaxed	6
nizzah	218811	niṣṣāh	relaxed	2
nyaYc	212373	nyāñc	relaxed	92
nyasana	167460	nyāsana	relaxed	1
nyayana	221175	nyāyana	relaxed	1
oha	217525	ohā	relaxed	2
ozaDi	169241	oṣadhī	relaxed	518
pARqura	93447	pāṇḍurā	relaxed	2
pASa	94502	pāśā	relaxed	5
pASa	94592	pāsa	relaxed	2
pASaka	170870	pāsaka	relaxed	2
pASika	94523	pāśikā	relaxed	2
pASupAlya	92726	paśupālya	relaxed	2
pAYcAlikA	93178	pāñcālika	relaxed	3
pAYcanada	14889	pañcanada	relaxed	18
pAYcanada	14891	pañcanada	relaxed	5
pAdAta	202507	pādatā	relaxed	1
pAdAta	212379	padāta	relaxed	15
pAdaka	15858	padaka	relaxed	3
pAdaka	220826	padaka	relaxed	1
pAdika	15873	padika	relaxed	1
pAdika	93707	pādikā	relaxed	1
pAdika	166278	padikā	relaxed	2
pAka	217335	pākā	relaxed	1
pAkyA	93079	pākya	relaxed	5
pAkyA	93080	pākya	relaxed	2
pAkyA	93081	pākya	relaxed	28
pAkzika	174475	pakṣika	relaxed	1
pAlaka	175792	palaka	relaxed	4
pAlay	169234	palāy	relaxed	150
pAnasa	16079	panasa	relaxed	76
pAnasa	16080	panasa	relaxed	8
pApa	93766	pāpā	relaxed	1
pArAvata	18758	parāvata	relaxed	1
pArAvata	210735	pārāvāta	relaxed	1
pArIRahya	94119	pāriṇāhya	relaxed	1
pArIRahya	94186	pāriṇahya	relaxed	1
pAraRa	18665	paraṇa	relaxed	1
pArakya	206347	parakya	relaxed	1
pAraloka	16298	paraloka	relaxed	6
pAramArTika	209565	pāramārthikā	relaxed	1
pArameSvara	16482	parameśvara	relaxed	568
pArameSvara	16484	parameśvara	relaxed	1
pArasa	18777	parāsa	relaxed	5
pArasa	200127	parāśa	relaxed	1
pArata	16214	paratā	relaxed	2
pAraṁpara	16288	parampara	relaxed	6
pAraṁpara	16290	paramparā	relaxed	96
pArvaRa	20212	parvaṇa	relaxed	1
pArvatI	20218	parvatī	relaxed	7
pArvatI	20257	parvati	relaxed	2
pArvatI	94275	pārvati	relaxed	1
pAtin	93200	pāṭin	relaxed	1
pAvana	92588	pavana	relaxed	552
pAvana	92590	pavana	relaxed	3
pAvana	92591	pavana	relaxed	11
pAvana	92592	pavana	relaxed	9
pAwaccara	15264	paṭaccara	relaxed	11
pAwaccara	15265	paṭaccara	relaxed	3
pAyana	93930	pāyanā	relaxed	1
pAyasa	16135	payasa	relaxed	2
pAyasa	16136	payasa	relaxed	3
pAzARa	214363	pāśana	relaxed	2
pAṁSana	92972	pāṃsana	relaxed	55
pAṁsu	166052	pāṃśu	relaxed	64
pAṁsuka	207410	pāṃśuka	relaxed	2
pIWa	144304	pītha	relaxed	117
pIlu	95188	pilu	relaxed	2
pInasa	168649	pīnasā	relaxed	1
pIqA	216347	pīḍa	relaxed	1
pIvara	144358	pīvarā	relaxed	1
pOzkara	168790	pauṣkarā	relaxed	1
pU	143397	pu	relaxed	10
pU	213874	pu	relaxed	6
pUla	144683	pula	relaxed	1
pUpa	176095	pūpā	relaxed	10
pUrRa	145581	pūrṇā	relaxed	11
pUti	213499	puṭī	relaxed	5
pUzaRa	145716	pūṣaṇā	relaxed	1
paRqa	15443	paṇḍā	relaxed	1
paSca	92794	paścā	relaxed	51
paScima	175035	paścimā	relaxed	11
paTi	218159	paṭhi	relaxed	1
paTika	15711	pathikā	relaxed	1
paTika	93260	pāṭhikā	relaxed	2
paTya	15720	pathyā	relaxed	256
paTya	93548	pāthya	relaxed	8
paWAy	161585	pāṭhay	relaxed	26
paWaka	93255	pāṭhaka	relaxed	15
paWana	93257	pāṭhana	relaxed	2
paYcANga	177048	pañcāṅgā	relaxed	1
paYcAkzara	175082	pañcakṣāra	relaxed	5
paYcaSatI	15191	pañcāśati	relaxed	2
paYcaSata	15190	pañcāśata	relaxed	9
paYcadaSa	204336	pañcādaśa	relaxed	1
paYcazazti	202966	pañcaṣaṣṭi	relaxed	4
paYcikA	15199	pañcika	relaxed	1
paYcikA	93187	pāñcika	relaxed	3
paYjI	173223	pāñji	relaxed	1
pacana	93086	pācana	relaxed	210
pacana	93087	pācana	relaxed	1
pacana	93089	pācana	relaxed	91
padaSas	93644	pādaśas	relaxed	9
padmAkara	15903	padmakarā	relaxed	4
padmAlaya	16030	padmālayā	relaxed	5
padmAvatI	15982	padmavatī	relaxed	3
padma	15899	padmā	relaxed	54
padma	93747	pādma	relaxed	3
padma	93748	pādma	relaxed	10
padma	93749	pādma	relaxed	48
pahlava	218474	pāhlava	relaxed	1
palASa	94436	pālāśa	relaxed	172
palASa	94437	pālāśa	relaxed	29
palASa	211262	palāśā	relaxed	1
palika	94450	pālikā	relaxed	26
palika	173448	pālika	relaxed	29
palika	176802	palikā	relaxed	4
palita	94414	pālita	relaxed	3
palita	217083	palitā	relaxed	1
pallI	92546	palli	relaxed	1
palvala	94461	pālvala	relaxed	2
panay	218074	paṇāy	relaxed	3
panay	220421	panāy	relaxed	2
parABU	174095	parabhū	relaxed	1
parASara	94096	pārāśara	relaxed	1
parASara	94097	pārāśara	relaxed	8
parASara	94098	pārāśara	relaxed	2
parAjita	204606	parājitā	relaxed	1
parApara	93970	pārapāra	relaxed	1
parApara	167766	parāparā	relaxed	18
parAvara	93979	pārāvāra	relaxed	2
parAvara	93980	pārāvāra	relaxed	11
parAvat	16300	paravat	relaxed	28
parAvat	225975	pāravat	relaxed	1
parIRas	219370	parīṇaś	relaxed	1
parIkzA	224195	parikśā	relaxed	1
parIkzita	94111	pārikṣita	relaxed	43
parIkzita	94184	pārīkṣita	relaxed	3
parIkzita	94185	pārīkṣita	relaxed	6
parItta	221558	paritta	relaxed	2
parRa	94218	pārṇa	relaxed	3
paraSvas	161628	parāśvas	relaxed	6
parama	221745	paramā	relaxed	1
parameSa	168116	pārameśa	relaxed	2
parameSa	218334	pārameśa	relaxed	1
paratas	93963	pāratas	relaxed	2
paratra	214455	pāratra	relaxed	1
pariBAz	162099	paribhās	relaxed	1
pariBAzaRa	223193	paribhāṣaṇā	relaxed	1
pariBava	19339	paribhāva	relaxed	1
pariBava	169457	parībhāva	relaxed	2
pariBavana	19340	paribhāvana	relaxed	1
pariBavana	19341	paribhāvanā	relaxed	1
pariBavin	19343	paribhāvin	relaxed	4
pariBramaRa	19356	paribhrāmaṇa	relaxed	1
pariDAna	19853	parīdhāna	relaxed	9
pariRah	19847	parīṇah	relaxed	4
pariRata	225784	parīṇaṭa	relaxed	1
pariSrama	19660	pariśrāma	relaxed	1
pariSri	204218	pariśrī	relaxed	1
pariSru	162240	parisru	relaxed	41
pariSruta	207697	parisruta	relaxed	1
pariSudDi	220080	pāriśuddhi	relaxed	1
paribarha	94138	pāribarha	relaxed	4
paricArikA	18954	paricārika	relaxed	1
paricara	18942	paricarā	relaxed	17
paricara	18950	paricāra	relaxed	18
paricara	214624	parīcāra	relaxed	1
